"基金名稱","全球基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2019/01/01","126.11"	
"2019/01/02","127.31"	
"2019/01/03","125.31"	
"2019/01/04","129.25"	
"2019/01/05","129.25"	
"2019/01/06","129.25"	
"2019/01/07","129.85"	
"2019/01/08","131.12"	
"2019/01/09","132.47"	
"2019/01/10","132.89"	
"2019/01/11","132.48"	
"2019/01/12","132.48"	
"2019/01/13","132.48"	
"2019/01/14","132.15"	
"2019/01/15","132.96"	
"2019/01/16","133.3"	
"2019/01/17","134.17"	
"2019/01/18","135.55"	
"2019/01/19","135.55"	
"2019/01/20","135.55"	
"2019/01/21","135.55"	
"2019/01/22","133.35"	
"2019/01/23","134.16"	
"2019/01/24","134.35"	
"2019/01/25","135.44"	
"2019/01/26","135.44"	
"2019/01/27","135.44"	
"2019/01/28","133.95"	
"2019/01/29","134.34"	
"2019/01/30","136.3"	
"2019/01/31","137.45"	
"2019/02/01","137.39"	
"2019/02/02","137.39"	
"2019/02/03","137.39"	
"2019/02/04","138.2"	
"2019/02/05","138.2"	
"2019/02/06","138.2"	
"2019/02/07","138.2"	
"2019/02/08","135.94"	
"2019/02/09","135.94"	
"2019/02/10","135.94"	
"2019/02/11","135.65"	
"2019/02/12","137.63"	
"2019/02/13","137.41"	
"2019/02/14","137.94"	
"2019/02/15","139.48"	
"2019/02/16","139.48"	
"2019/02/17","139.48"	
"2019/02/18","139.47"	
"2019/02/19","139.67"	
"2019/02/20","139.8"	
"2019/02/21","139.47"	
"2019/02/22","140.34"	
"2019/02/23","140.34"	
"2019/02/24","140.34"	
"2019/02/25","140.38"	
"2019/02/26","140.52"	
"2019/02/27","140.2"	
"2019/02/28","139.31"	
"2019/03/01","139.68"	
"2019/03/02","139.68"	
"2019/03/03","139.68"	
"2019/03/04","139.16"	
"2019/03/05","139.29"	
"2019/03/06","138.12"	
"2019/03/07","136.79"	
"2019/03/08","136.86"	
"2019/03/09","136.86"	
"2019/03/10","136.86"	
"2019/03/11","139.1"	
"2019/03/12","139.42"	
"2019/03/13","140.58"	
"2019/03/14","140.2"	
"2019/03/15","141.33"	
"2019/03/16","141.33"	
"2019/03/17","141.33"	
"2019/03/18","142.28"	
"2019/03/19","142.33"	
"2019/03/20","142.03"	
"2019/03/21","142.25"	
"2019/03/22","138.49"	
"2019/03/23","138.49"	
"2019/03/24","138.49"	
"2019/03/25","138.78"	
"2019/03/26","139.9"	
"2019/03/27","138.4"	
"2019/03/28","139.15"	
"2019/03/29","140.08"	
"2019/03/30","140.08"	
"2019/03/31","140.08"	
"2019/04/01","141.89"	
"2019/04/02","141.76"	
"2019/04/03","141.97"	
"2019/04/04","142.7"	
"2019/04/05","142.7"	
"2019/04/06","142.7"	
"2019/04/07","142.7"	
"2019/04/08","143.93"	
"2019/04/09","142.92"	
"2019/04/10","143.38"	
"2019/04/11","142.8"	
"2019/04/12","142.93"	
"2019/04/13","142.93"	
"2019/04/14","142.93"	
"2019/04/15","142.88"	
"2019/04/16","143.13"	
"2019/04/17","142.91"	
"2019/04/18","143.29"	
"2019/04/19","143.29"	
"2019/04/20","143.29"	
"2019/04/21","143.29"	
"2019/04/22","143.29"	
"2019/04/23","144.13"	
"2019/04/24","143.03"	
"2019/04/25","143.3"	
"2019/04/26","143.97"	
"2019/04/27","143.97"	
"2019/04/28","143.97"	
"2019/04/29","144.06"	
"2019/04/30","144.16"	
"2019/05/01","144.16"	
"2019/05/02","142.64"	
"2019/05/03","144.08"	
"2019/05/04","144.08"	
"2019/05/05","144.08"	
"2019/05/06","142.87"	
"2019/05/07","140.56"	
"2019/05/08","140.88"	
"2019/05/09","140.07"	
"2019/05/10","140.82"	
"2019/05/11","140.82"	
"2019/05/12","140.82"	
"2019/05/13","140.82"	
"2019/05/14","138.35"	
"2019/05/15","138.67"	
"2019/05/16","139.18"	
"2019/05/17","138.08"	
"2019/05/18","138.08"	
"2019/05/19","138.08"	
"2019/05/20","137.78"	
"2019/05/21","139.41"	
"2019/05/22","139.02"	
"2019/05/23","137.55"	
"2019/05/24","138.24"	
"2019/05/25","138.24"	
"2019/05/26","138.24"	
"2019/05/27","138.22"	
"2019/05/28","137.48"	
"2019/05/29","137.17"	
"2019/05/30","137.7"	
"2019/05/31","136.28"	
"2019/06/01","136.28"	
"2019/06/02","136.28"	
"2019/06/03","136.34"	
"2019/06/04","138.81"	
"2019/06/05","138.94"	
"2019/06/06","139.87"	
"2019/06/07","139.87"	
"2019/06/08","139.87"	
"2019/06/09","139.87"	
"2019/06/10","141.79"	
"2019/06/11","142.47"	
"2019/06/12","141.5"	
"2019/06/13","142.06"	
"2019/06/14","141.12"	
"2019/06/15","141.12"	
"2019/06/16","141.12"	
"2019/06/17","140.69"	
"2019/06/18","142.55"	
"2019/06/19","143.18"	
"2019/06/20","144.58"	
"2019/06/21","144.3"	
"2019/06/22","144.3"	
"2019/06/23","144.3"	
"2019/06/24","144.44"	
"2019/06/25","142.9"	
"2019/06/26","143.14"	
"2019/06/27","143.37"	
"2019/06/28","143.88"	
"2019/06/29","143.88"	
"2019/06/30","143.88"	
"2019/07/01","143.88"	
"2019/07/02","144.91"	
"2019/07/03","145.87"	
"2019/07/04","145.72"	
"2019/07/05","145.93"	
"2019/07/06","145.93"	
"2019/07/07","145.93"	
"2019/07/08","145.54"	
"2019/07/09","145.59"	
"2019/07/10","146.47"	
"2019/07/11","146.66"	
"2019/07/12","147.03"	
"2019/07/13","147.03"	
"2019/07/14","147.03"	
"2019/07/15","147.03"	
"2019/07/16","146.29"	
"2019/07/17","145.69"	
"2019/07/18","146.31"	
"2019/07/19","145.26"	
"2019/07/20","145.26"	
"2019/07/21","145.26"	
"2019/07/22","145.57"	
"2019/07/23","146.09"	
"2019/07/24","146.67"	
"2019/07/25","145.43"	
"2019/07/26","146.08"	
"2019/07/27","146.08"	
"2019/07/28","146.08"	
"2019/07/29","146.11"	
"2019/07/30","145.17"	
"2019/07/31","143.74"	
"2019/08/01","142.5"	
"2019/08/02","141.28"	
"2019/08/03","141.28"	
"2019/08/04","141.28"	
"2019/08/05","137.07"	
"2019/08/06","138.78"	
"2019/08/07","139.37"	
"2019/08/08","141.76"	
"2019/08/09","140.74"	
"2019/08/10","140.74"	
"2019/08/11","140.74"	
"2019/08/12","138.66"	
"2019/08/13","140.67"	
"2019/08/14","136.17"	
"2019/08/15","136.49"	
"2019/08/16","138.14"	
"2019/08/17","138.14"	
"2019/08/18","138.14"	
"2019/08/19","138.88"	
"2019/08/20","138.31"	
"2019/08/21","139.7"	
"2019/08/22","139.1"	
"2019/08/23","135.93"	
"2019/08/24","135.93"	
"2019/08/25","135.93"	
"2019/08/26","136.8"	
"2019/08/27","136.64"	
"2019/08/28","137.26"	
"2019/08/29","139.1"	
"2019/08/30","139.64"	
"2019/08/31","139.64"	
"2019/09/01","139.64"	
"2019/09/02","139.62"	
"2019/09/03","138.51"	
"2019/09/04","140.62"	
"2019/09/05","142.16"	
"2019/09/06","142.75"	
"2019/09/07","142.75"	
"2019/09/08","142.75"	
"2019/09/09","143.05"	
"2019/09/10","143.07"	
"2019/09/11","144.01"	
"2019/09/12","144.6"	
"2019/09/13","144.48"	
"2019/09/14","144.48"	
"2019/09/15","144.48"	
"2019/09/16","143.83"	
"2019/09/17","144.58"	
"2019/09/18","144.35"	
"2019/09/19","144.09"	
"2019/09/20","143.78"	
"2019/09/21","143.78"	
"2019/09/22","143.78"	
"2019/09/23","143.64"	
"2019/09/24","142.51"	
"2019/09/25","143.01"	
"2019/09/26","143.13"	
"2019/09/27","142.6"	
"2019/09/28","142.6"	
"2019/09/29","142.6"	
"2019/09/30","142.94"	
"2019/10/01","142.94"	
"2019/10/02","138.7"	
"2019/10/03","139.88"	
"2019/10/04","141.86"	
"2019/10/05","141.86"	
"2019/10/06","141.86"	
"2019/10/07","141.86"	
"2019/10/08","139.06"	
"2019/10/09","140.3"	
"2019/10/10","141.35"	
"2019/10/11","143.38"	
"2019/10/12","143.38"	
"2019/10/13","143.38"	
"2019/10/14","143.12"	
"2019/10/15","144.22"	
"2019/10/16","144.39"	
"2019/10/17","144.53"	
"2019/10/18","144.35"	
"2019/10/19","144.35"	
"2019/10/20","144.35"	
"2019/10/21","145.21"	
"2019/10/22","145.36"	
"2019/10/23","146.16"	
"2019/10/24","146.25"	
"2019/10/25","146.81"	
"2019/10/26","146.81"	
"2019/10/27","146.81"	
"2019/10/28","147.73"	
"2019/10/29","147.46"	
"2019/10/30","147.87"	
"2019/10/31","147.11"	
"2019/11/01","148.76"	
"2019/11/02","148.76"	
"2019/11/03","148.76"	
"2019/11/04","149.29"	
"2019/11/05","149.09"	
"2019/11/06","148.65"	
"2019/11/07","149.21"	
"2019/11/08","148.57"	
"2019/11/09","148.57"	
"2019/11/10","148.57"	
"2019/11/11","148.55"	
"2019/11/12","148.05"	
"2019/11/13","147.67"	
"2019/11/14","147.54"	
"2019/11/15","149.08"	
"2019/11/16","149.08"	
"2019/11/17","149.08"	
"2019/11/18","148.67"	
"2019/11/19","148.43"	
"2019/11/20","147.78"	
"2019/11/21","147.97"	
"2019/11/22","148.54"	
"2019/11/23","148.54"	
"2019/11/24","148.54"	
"2019/11/25","149.18"	
"2019/11/26","148.82"	
"2019/11/27","149.33"	
"2019/11/28","149.32"	
"2019/11/29","148.66"	
"2019/11/30","148.66"	
"2019/12/01","148.66"	
"2019/12/02","147.99"	
"2019/12/03","147.2"	
"2019/12/04","148.55"	
"2019/12/05","148.88"	
"2019/12/06","150.19"	
"2019/12/07","150.19"	
"2019/12/08","150.19"	
"2019/12/09","149.77"	
"2019/12/10","149.63"	
"2019/12/11","150.28"	
"2019/12/12","151.61"	
"2019/12/13","151.91"	
"2019/12/14","151.91"	
"2019/12/15","151.91"	
"2019/12/16","152.44"	
"2019/12/17","152.33"	
"2019/12/18","152.67"	
"2019/12/19","153.08"	
"2019/12/20","153.44"	
"2019/12/21","153.44"	
"2019/12/22","153.44"	
"2019/12/23","153.5"	
"2019/12/24","153.45"	
"2019/12/25","153.45"	
"2019/12/26","153.45"	
"2019/12/27","154.35"	
"2019/12/28","154.35"	
"2019/12/29","154.35"	
"2019/12/30","153.36"	
"2019/12/31","153.8"	
